RTCData;RTCHora;GPSData;GPSHora;Lat;Long;Altgps;Vel;GPSUpdate;Ax;Ay;Az;Gx;Gy;Gz;indiceAmostra
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;1.04;0.95;-1.22;1
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.77;-1.34;2
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.95;-1.46;3
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.03;-0.94;0.98;0.65;-1.34;4
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;1.01;-1.46;5
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.77;-1.4;6
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.79;0.71;-1.16;7
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.77;-1.53;8
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;0.92;0.89;-1.46;9
2024-04-09;09:52:33;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.83;-1.46;10
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.83;-1.34;1
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.83;-1.46;2
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.71;-1.59;3
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.83;-1.59;4
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;0.98;0.89;-1.16;5
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.67;1.01;-1.16;6
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.03;-0.94;0.85;0.95;-1.46;7
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.46;8
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.03;-0.94;0.92;0.95;-1.65;9
2024-04-09;09:52:34;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.03;-0.93;1.16;0.95;-1.4;10
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.95;-1.4;1
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.02;-0.94;1.04;0.71;-1.28;2
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.02;-0.94;1.04;0.89;-1.46;3
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.73;0.89;-1.4;4
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.93;0.92;0.65;-1.46;5
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.83;-1.16;6
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;0.92;0.77;-1.34;7
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.83;-1.28;8
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;1.22;0.83;-1.53;9
2024-04-09;09:52:35;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.89;-1.22;10
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.03;-0.94;1.1;0.71;-1.22;1
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.02;-0.02;-0.94;0.92;0.65;-1.46;2
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.83;-1.28;3
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.83;-1.16;4
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;1.22;0.89;-1.34;5
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.83;-1.53;6
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.83;-1.4;7
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;1.16;0.95;-1.34;8
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.71;-1.28;9
2024-04-09;09:52:36;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.77;-1.28;10
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;0.85;0.77;-1.28;1
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.77;-1.53;2
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.89;-1.4;3
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.93;0.98;0.65;-1.16;4
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;1.16;0.71;-1.46;5
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.02;-0.94;1.16;0.77;-1.34;6
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;1.01;-1.34;7
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.77;-1.46;8
2024-04-09;09:52:37;0/0/0;0:0:0;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.83;-1.46;9
2024-04-09;09:52:37;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.71;-1.34;10
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.98;0.71;-1.65;1
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.93;0.73;0.77;-1.4;2
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;1.14;-1.46;3
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.94;1.04;0.83;-1.59;4
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.79;0.83;-1.4;5
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.77;-1.46;6
2024-04-09;09:52:38;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;0.79;0.83;-1.53;7
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.89;-1.1;8
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.71;-1.4;9
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.79;0.71;-1.53;10
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.04;0.77;-1.28;1
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.95;-1.59;2
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.55;0.89;-1.65;3
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.77;-1.28;4
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.95;-1.34;5
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.73;0.89;-1.4;6
2024-04-09;09:52:39;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.83;-1.28;7
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;1.01;-1.34;8
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.95;-1.4;9
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;0.92;0.77;-1.28;10
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.71;-1.4;1
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.83;-1.4;2
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.53;-1.46;3
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.83;-1.1;4
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;1.01;-1.28;5
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.93;1.04;0.77;-1.59;6
2024-04-09;09:52:40;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.71;-1.46;7
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.89;-1.4;8
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.83;-1.46;9
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.95;0.85;0.71;-1.34;10
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.98;0.89;-1.46;1
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.0;-0.02;-0.93;0.85;0.65;-1.34;2
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.73;0.83;-1.53;3
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.22;0.77;-1.71;4
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;0.98;0.83;-1.34;5
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.65;-1.28;6
2024-04-09;09:52:41;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.16;0.77;-1.59;7
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.67;0.71;-1.53;8
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.94;1.1;0.89;-1.28;9
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;1.04;0.89;-1.71;10
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;0.92;0.71;-1.4;1
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.73;0.65;-1.22;2
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.89;-1.46;3
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.83;-1.46;4
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.95;0.73;1.08;-1.65;5
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.04;0.89;-1.46;6
2024-04-09;09:52:42;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.77;-1.16;7
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.77;-1.28;8
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.65;-1.71;9
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;1.1;0.77;-1.53;10
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;1.1;0.83;-1.28;1
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.95;-1.28;2
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.59;-1.28;3
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;1.04;0.71;-1.16;4
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.95;0.85;0.83;-1.4;5
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.77;-1.4;6
2024-04-09;09:52:43;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.83;-1.34;7
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.95;-1.34;8
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.65;-1.34;9
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.22;-1.1;10
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.94;0.98;0.4;-1.59;1
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.73;0.77;-1.46;2
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.71;-1.46;3
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.59;-1.59;4
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.59;-1.46;5
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;0.98;1.08;-1.34;6
2024-04-09;09:52:44;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;1.1;0.83;-1.71;7
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.79;0.95;-1.4;8
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.79;0.71;-1.46;9
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.77;-1.4;10
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.95;-1.59;1
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.73;1.14;-1.4;2
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.02;-0.94;0.92;0.83;-1.34;3
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;0.79;0.95;-1.46;4
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.89;-1.34;5
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;0.85;0.83;-1.34;6
2024-04-09;09:52:45;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.89;-1.16;7
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.34;8
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;1.01;-1.34;9
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.71;-1.34;10
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.65;-1.53;1
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.89;-1.46;2
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.77;-1.46;3
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.79;0.95;-1.53;4
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.95;-1.4;5
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;1.01;-1.34;6
2024-04-09;09:52:46;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.04;0.65;-1.46;7
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.95;-1.53;8
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;1.04;1.01;-1.34;9
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;0.92;0.95;-1.28;10
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.85;1.2;-1.28;1
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.16;1.08;-1.22;2
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.53;3
2024-04-09;09:52:47;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.89;-1.46;4
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.89;-1.34;5
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.94;0.85;0.65;-1.4;6
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.85;0.71;-1.59;7
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;0.61;0.65;-1.46;8
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.89;-1.34;9
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.73;0.59;-1.46;10
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.79;0.95;-1.1;1
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.73;0.83;-1.34;2
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;1.1;0.83;-1.83;3
2024-04-09;09:52:48;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;1.28;0.77;-1.16;4
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.02;-0.94;0.98;0.83;-1.16;5
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.71;-1.28;6
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.73;0.65;-1.34;7
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.93;0.98;0.95;-1.28;8
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;1.01;-1.4;9
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.98;0.65;-1.4;10
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.89;-1.4;1
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.1;0.89;-1.22;2
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.93;0.85;0.71;-1.34;3
2024-04-09;09:52:49;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.16;1.08;-1.53;4
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.77;-1.34;5
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.83;-1.59;6
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;0.85;0.65;-1.46;7
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.89;-1.53;8
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.0;-0.02;-0.94;0.98;0.77;-1.65;9
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.16;0.71;-1.46;10
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.71;-1.28;1
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.1;0.59;-1.53;2
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.59;3
2024-04-09;09:52:50;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.03;-0.94;1.04;0.77;-1.34;4
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.02;-0.94;0.92;0.95;-1.34;5
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.1;0.89;-1.34;6
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;1.1;1.01;-1.59;7
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.77;-1.46;8
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.92;0.4;-1.28;9
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;1.16;0.71;-1.28;10
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.67;0.95;-1.4;1
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.77;-1.65;2
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.83;-1.4;3
2024-04-09;09:52:51;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.95;0.85;0.95;-1.28;4
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.16;5
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.77;-1.46;6
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.65;-1.28;7
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.67;0.77;-1.4;8
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.34;9
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.04;0.77;-1.53;10
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.77;-1.22;1
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.93;1.04;0.83;-1.46;2
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.85;0.71;-1.65;3
2024-04-09;09:52:52;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.04;0.95;-1.53;4
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.59;-1.28;5
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.04;0.83;-1.4;6
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.77;-1.4;7
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.79;0.89;-1.65;8
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.04;0.95;-1.4;9
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.93;0.98;0.71;-1.4;10
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;1.1;0.95;-1.59;1
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.95;0.85;0.77;-1.1;2
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;1.1;0.59;-1.28;3
2024-04-09;09:52:53;9/4/2024;12:52:8;;;0.0;0.0;0;0.02;-0.02;-0.94;0.92;0.77;-1.59;4
2024-04-09;09:52:54;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.71;-1.16;5
2024-04-09;09:52:54;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.98;0.95;-1.4;6
2024-04-09;09:52:54;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.02;-0.94;0.85;0.95;-1.46;7
2024-04-09;09:52:54;9/4/2024;12:52:8;;;0.0;0.0;0;0.01;-0.03;-0.94;0.92;0.83;-1.53;8
